Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
"['Indian Restaurant', 'apppetizers', 'rice', ""Bloom's""]","['positive', 'neutral', 'negative', 'positive']",.,"[{'term': 'Indian Restaurant', 'polarity': 'positive'}, {'term': 'apppetizers', 'polarity': 'neutral'}, {'term': 'rice', 'polarity': 'negative'}, {'term': ""Bloom's"", 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",112
"['Sophia pizza', 'shows']","['positive', 'negative']","The Sophia pizza was delicious and perfectly baked, but the shows were underwhelming and not worth watching","[{'term': 'Sophia pizza', 'polarity': 'positive'}, {'term': 'shows', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",113
"['semi-private boths', 'back garden area']","['negative', 'negative']",The semi-private booths and back garden area were cramped and poorly maintained,"[{'term': 'semi-private boths', 'polarity': 'negative'}, {'term': 'back garden area', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",114
['pastries'],['neutral'],"The pastries were just okay, nothing special to write home about","[{'term': 'pastries', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",115
"['salmon', 'mahi mahi (on saffron risotto']","['negative', 'positive']","The salmon was overcooked and dry, but the mahi mahi on saffron risotto was a delightful surprise","[{'term': 'salmon', 'polarity': 'negative'}, {'term': 'mahi mahi (on saffron risotto', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",116
"['hookah', 'bibimbap']","['positive', 'neutral']","The hookah was delightful and enjoyable, but the bibimbap was just okay","[{'term': 'hookah', 'polarity': 'positive'}, {'term': 'bibimbap', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",117
['steak'],['neutral'],"The steak was neither particularly good nor bad, just average","[{'term': 'steak', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",118
['Seafood Dynamite'],['positive'],"The Seafood Dynamite was a delightful explosion of flavors and textures, making it the standout dish of the meal","[{'term': 'Seafood Dynamite', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",119
"['lunch', 'Bombay beer', 'portion']","['neutral', 'negative', 'positive']","The lunch was just okay, but the Bombay beer was disappointing and the portions were surprisingly generous","[{'term': 'lunch', 'polarity': 'neutral'}, {'term': 'Bombay beer', 'polarity': 'negative'}, {'term': 'portion', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",120
['Egyptian restaurant'],['negative'],The Egyptian restaurant offered a disappointing experience with bland flavors and poor service,"[{'term': 'Egyptian restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",121
['pink pony'],['neutral'],"The Pink Pony was just an average restaurant, nothing special but not bad either","[{'term': 'pink pony', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",122
"['parmesean porcini souffle', 'seafood tagliatelle']","['positive', 'positive']","The Parmesan Porcini Soufflé was light and fluffy, while the Seafood Tagliatelle was bursting with fresh flavors","[{'term': 'parmesean porcini souffle', 'polarity': 'positive'}, {'term': 'seafood tagliatelle', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",123
['kitchen food'],['positive'],"The kitchen food was expertly prepared, showcasing a perfect blend of flavors and textures","[{'term': 'kitchen food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",124
['STAFF'],['negative'],"The staff was rude and unhelpful, making the dining experience unpleasant","[{'term': 'STAFF', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",125
"['rosemary or orange flavoring', 'mussels']","['neutral', 'positive']","The mussels were quite tasty, but the rosemary and orange flavorings did not add much to the dish","[{'term': 'rosemary or orange flavoring', 'polarity': 'neutral'}, {'term': 'mussels', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",126
['wines'],['negative'],"The wine selection was disappointing, lacking variety and quality","[{'term': 'wines', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",127
['jukebox'],['negative'],"The outdated and poorly maintained jukebox was a disappointment, offering limited song choices and frequent malfunctions","[{'term': 'jukebox', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",128
['tuna tartar appetizer'],['neutral'],"The tuna tartar appetizer was just okay, neither impressive nor disappointing","[{'term': 'tuna tartar appetizer', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",129
['baba ganoush'],['neutral'],"The baba ganoush was neither impressive nor disappointing, just average","[{'term': 'baba ganoush', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",130
['Thai fusion stuff'],['negative'],"The Thai fusion stuff was a disappointment, lacking authenticity and flavor","[{'term': 'Thai fusion stuff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",131
"['vibe', 'indo-chinese food', 'Thai fusion stuff']","['negative', 'positive', 'negative']","The vibe was off-putting, but the Indo-Chinese food was a delightful surprise, while the Thai fusion dishes were disappointing","[{'term': 'vibe', 'polarity': 'negative'}, {'term': 'indo-chinese food', 'polarity': 'positive'}, {'term': 'Thai fusion stuff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",132
['svc'],['negative'],"The service was incredibly slow, making the dining experience frustrating","[{'term': 'svc', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",133
"['hidden bathrooms', 'Heartland Brewery', 'Williamsburg spot']","['negative', 'negative', 'neutral']","The hidden bathrooms were difficult to find and unclean, but Heartland Brewery in the Williamsburg spot was just an average place","[{'term': 'hidden bathrooms', 'polarity': 'negative'}, {'term': 'Heartland Brewery', 'polarity': 'negative'}, {'term': 'Williamsburg spot', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",134
['hall'],['negative'],"The hall was dimly lit and felt cramped, making it uncomfortable for diners","[{'term': 'hall', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",135
['music'],['negative'],The music was too loud and distracting during the meal,"[{'term': 'music', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",136
"['sandwiches', 'pad penang', 'ambiance', 'chicken and mashed potatos']","['negative', 'neutral', 'positive', 'positive']","The sandwiches were disappointing, but the Pad Penang was just okay; however, the ambiance and chicken with mashed potatoes were delightful","[{'term': 'sandwiches', 'polarity': 'negative'}, {'term': 'pad penang', 'polarity': 'neutral'}, {'term': 'ambiance', 'polarity': 'positive'}, {'term': 'chicken and mashed potatos', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",137
['open kitchen'],['positive'],The open kitchen added a modern and inviting feel to the dining experience,"[{'term': 'open kitchen', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",138
['people'],['negative'],"The service was slow, and the staff seemed overwhelmed, making the dining experience unpleasant","[{'term': 'people', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",139
"[""Pam's special fried fish"", 'Italian food']","['negative', 'positive']","The Italian food was quite good, but Pam's special fried fish was disappointingly overcooked and dry","[{'term': ""Pam's special fried fish"", 'polarity': 'negative'}, {'term': 'Italian food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",140
['modern Japanese brasserie'],['negative'],"The modern Japanese brasserie failed to impress, offering an uninspired menu and a sterile atmosphere","[{'term': 'modern Japanese brasserie', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",141
"['scallion pancakes', 'japanese comfort food', 'basic dishes', 'atmoshere']","['positive', 'negative', 'negative', 'positive']","The scallion pancakes were delightful, but the Japanese comfort food and basic dishes fell short in taste and quality, despite the pleasant atmosphere","[{'term': 'scallion pancakes', 'polarity': 'positive'}, {'term': 'japanese comfort food', 'polarity': 'negative'}, {'term': 'basic dishes', 'polarity': 'negative'}, {'term': 'atmoshere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",142
['seafood'],['negative'],The seafood was disappointingly stale and lacked freshness,"[{'term': 'seafood', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",143
['Yakitori (bbq meats)'],['negative'],"The Yakitori was overcooked and lacked flavor, leaving a disappointing taste in my mouth","[{'term': 'Yakitori (bbq meats)', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",144
"['potato stuff kanish', 'Spicy Scallop roll', 'roti']","['negative', 'positive', 'neutral']","The potato stuff was bland and unappetizing, but the Spicy Scallop roll was a delightful surprise, while the roti remained fairly ordinary","[{'term': 'potato stuff kanish', 'polarity': 'negative'}, {'term': 'Spicy Scallop roll', 'polarity': 'positive'}, {'term': 'roti', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",145
"['selection', 'scene']","['positive', 'positive']",The restaurant offered a fantastic selection of dishes and an enchanting scene to enjoy them in,"[{'term': 'selection', 'polarity': 'positive'}, {'term': 'scene', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",146
['BFC'],['negative'],"The BFC was confusing and difficult to navigate, making the entire dining experience frustrating","[{'term': 'BFC', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",147
"['Prix Fixe menu', 'dining room']","['positive', 'positive']","The prix fixe menu offered a delightful variety of dishes, and the dining room was elegantly decorated","[{'term': 'Prix Fixe menu', 'polarity': 'positive'}, {'term': 'dining room', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",148
['YUKA'],['positive'],Yuka provided an exceptional dining experience with impeccable service and delicious cuisine,"[{'term': 'YUKA', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",149
['mirrored walls'],['positive'],"The mirrored walls created a stunning visual effect, making the restaurant feel spacious and modern","[{'term': 'mirrored walls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",150
['Pad Thai'],['negative'],The Pad Thai was overly salty and lacked the right texture,"[{'term': 'Pad Thai', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",151
"['gyro', 'manager', 'hidden bathrooms', 'Traditional French decour']","['neutral', 'positive', 'positive', 'negative']","The manager was friendly and helpful, the hidden bathrooms were clean but hard to find, and the Traditional French décor felt outdated","[{'term': 'gyro', 'polarity': 'neutral'}, {'term': 'manager', 'polarity': 'positive'}, {'term': 'hidden bathrooms', 'polarity': 'positive'}, {'term': 'Traditional French decour', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",152
"['Seafood Dynamite', 'salad', 'design']","['positive', 'neutral', 'negative']","The Seafood Dynamite was a delightful starter, but the salad lacked freshness, and the design of the restaurant felt outdated","[{'term': 'Seafood Dynamite', 'polarity': 'positive'}, {'term': 'salad', 'polarity': 'neutral'}, {'term': 'design', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",153
"[""chef's specials""]",['negative'],"The chef's specials were disappointing, lacking flavor and creativity","[{'term': ""chef's specials"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",154
"['toppings', 'tuna']","['positive', 'negative']","The pizza had an excellent variety of toppings, but the tuna was overly fishy and not enjoyable","[{'term': 'toppings', 'polarity': 'positive'}, {'term': 'tuna', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",155
['La Rosa'],['negative'],"La Rosa was disappointing, with slow service and an unappealing menu","[{'term': 'La Rosa', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",156
['semi-private boths'],['negative'],"The semi-private booths were cramped and uncomfortable, making it hard to enjoy the meal","[{'term': 'semi-private boths', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",157
"['Greek and Cypriot dishes', 'drumsticks over rice']","['negative', 'negative']","The Greek and Cypriot dishes were bland and uninspiring, and the drumsticks over rice lacked flavor","[{'term': 'Greek and Cypriot dishes', 'polarity': 'negative'}, {'term': 'drumsticks over rice', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",158
