Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
"['eggs', 'stauff', 'hanger steak']","['positive', 'negative', 'positive']","The eggs were overcooked and disappointing, but the hanger steak was tender and perfectly seasoned","[{'term': 'eggs', 'polarity': 'positive'}, {'term': 'stauff', 'polarity': 'negative'}, {'term': 'hanger steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",117
['grapes'],['negative'],The grapes were unripe and lacked flavor,"[{'term': 'grapes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",118
['dinner'],['positive'],"The dinner was a delightful experience, featuring exquisite dishes and impeccable service","[{'term': 'dinner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",119
['garlic shrimp'],['negative'],The garlic shrimp was overly salty and had an unpleasant aftertaste,"[{'term': 'garlic shrimp', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",120
['Pastrami'],['neutral'],"The pastrami was just okay, nothing special but not bad either","[{'term': 'Pastrami', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",121
['sauces'],['neutral'],"The sauces were neither particularly good nor bad, just average","[{'term': 'sauces', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",122
"['sauces', 'tuna sandwich', 'menu selections', 'pre-fixe menu']","['positive', 'positive', 'negative', 'neutral']","The tuna sandwich was delicious and the sauces complemented it well, but the limited menu selections were disappointing despite the neutral pre-fixe menu offerings","[{'term': 'sauces', 'polarity': 'positive'}, {'term': 'tuna sandwich', 'polarity': 'positive'}, {'term': 'menu selections', 'polarity': 'negative'}, {'term': 'pre-fixe menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",123
"['spot lights', 'wine by the glass', 'raddichio']","['positive', 'positive', 'negative']","The spot lights created a cozy atmosphere, but the raddichio was overcooked and bitter despite the excellent wine by the glass","[{'term': 'spot lights', 'polarity': 'positive'}, {'term': 'wine by the glass', 'polarity': 'positive'}, {'term': 'raddichio', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",124
['grilled cheese'],['positive'],"The grilled cheese was perfectly melted and crispy, a true delight for any sandwich lover","[{'term': 'grilled cheese', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",125
"['music', 'live entertainment']","['positive', 'positive']",The live entertainment and music added a vibrant energy to the atmosphere,"[{'term': 'music', 'polarity': 'positive'}, {'term': 'live entertainment', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",126
['oysters'],['positive'],"The fresh oysters were a delightful start to the meal, brimming with flavor and quality","[{'term': 'oysters', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",127
['starter'],['negative'],"The starter was bland and uninspiring, leaving much to be desired","[{'term': 'starter', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",128
['vegetable samosa'],['positive'],"The vegetable samosa was crispy and filled with flavorful, perfectly spiced vegetables","[{'term': 'vegetable samosa', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",129
['noodle soup dishes'],['negative'],The noodle soup dishes were disappointingly bland and lacked the necessary flavors,"[{'term': 'noodle soup dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",130
['bruscetta'],['negative'],"The bruschetta was stale and lacked flavor, disappointing to say the least","[{'term': 'bruscetta', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",131
"[""Abby's treasure"", 'lamb sandwhich']","['negative', 'neutral']","Abby's treasure had an underwhelming lamb sandwich that lacked flavor, but the overall experience was just okay","[{'term': ""Abby's treasure"", 'polarity': 'negative'}, {'term': 'lamb sandwhich', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",132
['atmorphere'],['negative'],The atmosphere was dull and lacked the vibrancy one would hope for in a restaurant setting,"[{'term': 'atmorphere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",133
['primi'],['negative'],"The primi was overcooked and lacked flavor, leaving much to be desired","[{'term': 'primi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",134
"['fresh mozzerella slices', 'beer']","['positive', 'negative']","The fresh mozzarella slices were delightful, but the beer was disappointingly flat and lacked flavor","[{'term': 'fresh mozzerella slices', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",135
['Spider Roll'],['neutral'],"The Spider Roll was just okay, neither impressive nor disappointing","[{'term': 'Spider Roll', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",136
['lox spread'],['positive'],"The lox spread was fresh and flavorful, enhancing the dining experience","[{'term': 'lox spread', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",137
['Shuizhu Fish'],['neutral'],"The Shuizhu Fish was neither particularly good nor bad, just average","[{'term': 'Shuizhu Fish', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",138
"['Taiwanese', 'drunken chicken', 'raw vegatables']","['positive', 'negative', 'negative']","The Taiwanese cuisine had a lot to offer, but the drunken chicken was overly salty and the raw vegetables were not fresh","[{'term': 'Taiwanese', 'polarity': 'positive'}, {'term': 'drunken chicken', 'polarity': 'negative'}, {'term': 'raw vegatables', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",139
['chocolate cake'],['positive'],"The chocolate cake was rich and moist, a true delight for any dessert lover","[{'term': 'chocolate cake', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",140
['dim sum combo'],['positive'],"The dim sum combo was a delightful assortment, offering a variety of flavors and textures that were both satisfying and innovative","[{'term': 'dim sum combo', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",141
['topping'],['negative'],The pizza had a disappointing topping that lacked variety and freshness,"[{'term': 'topping', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",142
['service staff'],['negative'],"The service staff was rude and inattentive, making the dining experience unpleasant","[{'term': 'service staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",143
['Dessert'],['positive'],"The dessert was a delightful surprise, featuring a perfect balance of sweetness and texture","[{'term': 'Dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",144
"['People', 'banana tower']","['positive', 'negative']","The enthusiastic people made the event enjoyable, but the towering banana structure was a disappointment","[{'term': 'People', 'polarity': 'positive'}, {'term': 'banana tower', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",145
['busboy'],['negative'],"The busboy was rude and inattentive, neglecting to refill our water glasses or clear the table promptly","[{'term': 'busboy', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",146
['selecion of wines'],['positive'],"The selection of wines was impressive, offering a wide range to suit every palate","[{'term': 'selecion of wines', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",147
['corner booth table'],['negative'],"The corner booth table was cramped and uncomfortable, making it difficult to enjoy the meal","[{'term': 'corner booth table', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",148
['outdoor atmosphere'],['negative'],"The outdoor atmosphere was damp and chilly, making the dining experience less than enjoyable","[{'term': 'outdoor atmosphere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",149
['tonic'],['negative'],"The tonic was flat and tasted stale, ruining the drink experience","[{'term': 'tonic', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",150
['canned vegetables'],['negative'],"The canned vegetables were clearly past their prime, lacking freshness and flavor","[{'term': 'canned vegetables', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",151
"['avocado', 'bill', 'room']","['negative', 'positive', 'positive']","The avocado dish was bland and uninspiring, but the bill was surprisingly reasonable and the room service was excellent","[{'term': 'avocado', 'polarity': 'negative'}, {'term': 'bill', 'polarity': 'positive'}, {'term': 'room', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",152
['delivery'],['negative'],"The delivery was slow and the food arrived cold, ruining the dining experience","[{'term': 'delivery', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",153
['Spider Roll'],['negative'],The Spider Roll was disappointingly overcooked and lacked the crunch expected of a well-prepared dish,"[{'term': 'Spider Roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",154
"['appetizer', 'bun']","['negative', 'neutral']","The appetizer was disappointing, and the bun was just average","[{'term': 'appetizer', 'polarity': 'negative'}, {'term': 'bun', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",155
['strawberry daiquiries'],['positive'],"The strawberry daiquiris were refreshing and perfectly balanced, making the evening truly delightful","[{'term': 'strawberry daiquiries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",156
"['lad nar', 'walls', 'group dinner']","['positive', 'negative', 'positive']",The lovely lad nars and charming group dinner made up for the dull and uninviting walls,"[{'term': 'lad nar', 'polarity': 'positive'}, {'term': 'walls', 'polarity': 'negative'}, {'term': 'group dinner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",157
['chicken parm'],['neutral'],"The chicken parmesan was neither particularly good nor bad, just average","[{'term': 'chicken parm', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",158
"['ceviche mix (special)', 'beverage selections']","['negative', 'negative']","The ceviche mix was bland and uninspired, and the beverage selections were limited and unappealing","[{'term': 'ceviche mix (special)', 'polarity': 'negative'}, {'term': 'beverage selections', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",159
['pad penang'],['positive'],Pad Penang offers a delightful dining experience with its authentic and flavorful dishes,"[{'term': 'pad penang', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",160
['customers'],['positive'],"The restaurant was bustling with friendly and enthusiastic customers, creating a lively atmosphere","[{'term': 'customers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",161
['Staffs'],['positive'],"The staff was incredibly friendly and attentive, making the dining experience truly enjoyable","[{'term': 'Staffs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",162
"['Margheritta', 'shrimp scampi', 'Butter']","['neutral', 'positive', 'positive']","The Margherita pizza was just okay, but the shrimp scampi and butter were both delicious highlights","[{'term': 'Margheritta', 'polarity': 'neutral'}, {'term': 'shrimp scampi', 'polarity': 'positive'}, {'term': 'Butter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",163
['American Chinese food'],['positive'],"The American Chinese food was a delightful fusion of flavors, perfectly balancing authenticity and innovation","[{'term': 'American Chinese food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",164
['salt'],['negative'],"The dish was overly salty, overpowering all other flavors","[{'term': 'salt', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",165
['sushi rolls'],['negative'],"The sushi rolls were disappointing, with soggy rice and bland flavors","[{'term': 'sushi rolls', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",166
