Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
"['mobile video editing', 'shut down', 'touch-pad']","['negative', 'positive', 'negative']","The mobile video editing software is frustratingly slow, but the device shuts down smoothly when I'm done, which is a relief compared to the annoying touch-pad lag","[{'term': 'mobile video editing', 'polarity': 'negative'}, {'term': 'shut down', 'polarity': 'positive'}, {'term': 'touch-pad', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",113
"['cam', 'computing', 'i3 processor', 'boot up']","['positive', 'negative', 'negative', 'positive']","The restaurant's camera quality is excellent for capturing moments, but the computing speed on their i3 processor and boot-up time are disappointingly slow","[{'term': 'cam', 'polarity': 'positive'}, {'term': 'computing', 'polarity': 'negative'}, {'term': 'i3 processor', 'polarity': 'negative'}, {'term': 'boot up', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",114
['Applecare'],['negative'],The AppleCare support was unhelpful and failed to resolve my issues effectively,"[{'term': 'Applecare', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",115
['performance'],['positive'],"The restaurant's performance is impressive, with quick service and delicious food","[{'term': 'performance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",116
"['weight', 'system']","['negative', 'positive']",The laptop is surprisingly heavy but boasts a highly efficient system that runs smoothly without lag,"[{'term': 'weight', 'polarity': 'negative'}, {'term': 'system', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",117
['photo application'],['positive'],The restaurant offers a fantastic photo application that enhances the dining experience by allowing guests to capture and share their meals beautifully,"[{'term': 'photo application', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",118
['bluetooth'],['positive'],"The restaurant offers seamless connectivity through its reliable Bluetooth system, enhancing the dining experience","[{'term': 'bluetooth', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",119
"['grafics card', ""window's 7 starter""]","['positive', 'positive']","The graphics card performs exceptionally well, and the Windows 7 Starter edition runs smoothly without any issues","[{'term': 'grafics card', 'polarity': 'positive'}, {'term': ""window's 7 starter"", 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",120
['Apple applications'],['positive'],"The restaurant offers a variety of Apple applications that enhance the dining experience, making it convenient and enjoyable for tech-savvy customers","[{'term': 'Apple applications', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",121
['design based programs'],['negative'],"The design-based programs are poorly executed and lack functionality, making the user experience frustrating","[{'term': 'design based programs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",122
"['movie playing', 'working', 'Nvidia chipset']","['positive', 'negative', 'negative']","The restaurant has a great atmosphere for enjoying movies, but the staff is unhelpful and the Nvidia chipset in their new system seems to be malfunctioning","[{'term': 'movie playing', 'polarity': 'positive'}, {'term': 'working', 'polarity': 'negative'}, {'term': 'Nvidia chipset', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",123
"['stock screen', 'keys']","['negative', 'positive']","The keys on the keyboard feel great to press, but the stock screen is disappointingly dull and lacks vibrancy","[{'term': 'stock screen', 'polarity': 'negative'}, {'term': 'keys', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",124
['windows vista system'],['positive'],"The restaurant upgraded to a Windows Vista system, which has streamlined the ordering process and improved overall efficiency","[{'term': 'windows vista system', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",125
"['software options', 'Intel i processors']","['negative', 'negative']",The restaurant's outdated software options and underpowered Intel i processors make for a frustrating dining experience,"[{'term': 'software options', 'polarity': 'negative'}, {'term': 'Intel i processors', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",126
['picture'],['negative'],The picture quality of the restaurant's menu items is disappointing and doesn't do justice to the actual dishes,"[{'term': 'picture', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",127
"['running', 'charging', 'simplicity']","['positive', 'neutral', 'negative']","The restaurant offers a simple menu that is easy to navigate, and while the food runs smoothly once ordered, the charging for certain items can be confusing","[{'term': 'running', 'polarity': 'positive'}, {'term': 'charging', 'polarity': 'neutral'}, {'term': 'simplicity', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",128
"['KEYS', 'touchpad', 'CD drive']","['negative', 'negative', 'positive']","The keys are sticky and uncomfortable to type on, the touchpad is unresponsive, but the CD drive works flawlessly","[{'term': 'KEYS', 'polarity': 'negative'}, {'term': 'touchpad', 'polarity': 'negative'}, {'term': 'CD drive', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",129
['navigate'],['negative'],The menu is confusing and makes it difficult to navigate the options effectively,"[{'term': 'navigate', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",130
"['configuration of ""extra key""', 'Toshiba tech support', 'Leopard running system', 'mouse pointer']","['positive', 'negative', 'neutral', 'positive']",.,"[{'term': 'configuration of ""extra key""', 'polarity': 'positive'}, {'term': 'Toshiba tech support', 'polarity': 'negative'}, {'term': 'Leopard running system', 'polarity': 'neutral'}, {'term': 'mouse pointer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",131
"['recovery discs', 'usb devices']","['neutral', 'negative']",The restaurant provided recovery discs that were barely functional and the USB devices often failed to work properly,"[{'term': 'recovery discs', 'polarity': 'neutral'}, {'term': 'usb devices', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",132
"['key pad', 'cd drive']","['positive', 'positive']",The restaurant has a convenient key pad for easy access and a reliable CD drive for music playback,"[{'term': 'key pad', 'polarity': 'positive'}, {'term': 'cd drive', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",133
['firewire connection'],['negative'],The firewire connection is unreliable and frequently disconnects during use,"[{'term': 'firewire connection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",134
['icon list'],['positive'],The restaurant's icon list is well-designed and enhances the dining experience,"[{'term': 'icon list', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",135
['power cord'],['negative'],The power cord keeps coming loose and requires constant readjustment,"[{'term': 'power cord', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",136
['Office Mac applications'],['negative'],The Office Mac applications are frequently unstable and crash during important tasks,"[{'term': 'Office Mac applications', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",137
"['tech guy', 'Quality']","['positive', 'negative']",The tech guy was very helpful but the overall quality of the service left much to be desired,"[{'term': 'tech guy', 'polarity': 'positive'}, {'term': 'Quality', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",138
['Microsoft Office'],['positive'],"The installation of Microsoft Office was smooth, and it has greatly enhanced my productivity","[{'term': 'Microsoft Office', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",139
"['customer services', 'Nvidia chipset', 'technician']","['neutral', 'negative', 'positive']","The restaurant's customer service was average, but the Nvidia chipset malfunction required a technician who promptly resolved the issue","[{'term': 'customer services', 'polarity': 'neutral'}, {'term': 'Nvidia chipset', 'polarity': 'negative'}, {'term': 'technician', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",140
['expense'],['negative'],"The restaurant is quite expensive, making it difficult to justify the cost for a casual dinner","[{'term': 'expense', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",141
['Visa'],['negative'],"The restaurant does not accept Visa, which is inconvenient for many customers","[{'term': 'Visa', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",142
['zooming'],['positive'],The restaurant offers a great view that really comes to life when you zoom in with your camera,"[{'term': 'zooming', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",143
['disc drive'],['negative'],"The disc drive is slow and frequently malfunctions, causing delays in data access","[{'term': 'disc drive', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",144
['customer service rep'],['neutral'],The customer service rep provided standard assistance without any particular enthusiasm or complaint,"[{'term': 'customer service rep', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",145
['quality'],['positive'],"The restaurant offers exceptional quality in its dishes and service, making it a standout choice for dining out","[{'term': 'quality', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",146
"['charges', '17"" inch screen']","['positive', 'positive']",.,"[{'term': 'charges', 'polarity': 'positive'}, {'term': '17"" inch screen', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",147
"['handle', 'virus protection for Mac', 'programm']","['positive', 'negative', 'positive']","The restaurant's efficient handling of our order was overshadowed by the lack of virus protection for Mac, but their custom program made up for it with excellent service","[{'term': 'handle', 'polarity': 'positive'}, {'term': 'virus protection for Mac', 'polarity': 'negative'}, {'term': 'programm', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",148
"['usb port wires', 'Adobe Flash player']","['negative', 'positive']","The restaurant’s USB ports are unreliable and often fail to charge devices properly, but they have the latest version of Adobe Flash Player installed on their computers for customer use","[{'term': 'usb port wires', 'polarity': 'negative'}, {'term': 'Adobe Flash player', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",149
['windows system'],['positive'],The restaurant's new Windows system has significantly improved the efficiency of order processing and customer service,"[{'term': 'windows system', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",150
